id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
00242715,35,3105,34,34,34,1,2,0,33,69,-36,37.5,66.4,-29.0,0,0,0,0
0049d544,20,644,7,5,0,15,10,1,7,7,0,10.5,6.6,3.8,0,0,0,0
0118c54c,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
0515a4cb,37,3320,36,37,36,0,1,1,47,55,-8,45.0,46.2,-1.2,0,0,0,0
05856228,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0,0,0,0
063544f2,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
0670ee51,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
0695552c,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
06d51feb,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
06f33dc8,26,1747,19,21,7,5,2,1,20,27,-7,22.700000000000003,22.4,0.3,0,0,0,0
06f46837,13,437,4,5,0,8,1,0,2,9,-7,3.0,4.6,-1.6,0,0,0,0
070a3904,3,209,2,3,1,0,0,2,7,1,6,3.6,1.5,2.1,0,0,0,0
07296190,14,888,9,12,3,2,2,1,6,19,-13,8.7,11.5,-2.8,0,0,0,0
07a821e4,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
083525e5,30,2699,30,30,29,0,0,1,45,48,-3,33.7,46.8,-13.1,0,0,0,0
086d7db3,32,2777,30,31,30,1,1,1,22,45,-23,34.5,39.3,-4.8,0,0,0,0
0984c5d5,20,1488,16,18,14,2,11,3,13,19,-6,15.8,18.2,-2.4,0,0,0,0
0b4d8274,29,1846,20,22,8,7,0,1,34,18,16,34.6,27.6,7.0,0,0,0,0
0d2158d5,27,1883,20,21,12,6,6,1,25,46,-21,21.8,38.4,-16.6,0,0,0,0
0d57f1c1,3,42,0,0,0,3,7,3,2,3,-1,2.1,1.0,1.1,0,0,0,0
0dfe32e9,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
0e12089d,1,90,1,1,1,0,37,0,0,3,-3,1.3,1.9,-0.6,90,1,1,1
0e96a5e1,2,69,0,1,0,1,1,1,1,2,-1,0.4,2.1,-1.7,0,0,0,0
0eb03d5b,16,1440,16,16,16,0,2,1,21,24,-3,21.1,18.5,2.6,0,0,0,0
0eeafda5,31,2511,27,28,25,3,2,2,61,38,23,59.5,31.1,28.4,0,0,0,0
0f0d05fd,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
0f52f925,33,2657,29,30,25,3,1,1,26,26,0,32.5,28.1,4.4,0,0,0,0
0fe7f7bc,33,2193,24,27,10,6,0,1,25,23,2,30.0,25.2,4.8,0,0,0,0
1040e783,24,1808,20,22,15,2,10,0,14,25,-11,24.8,22.2,2.5,0,0,0,0
1061c207,2,180,2,2,2,0,27,0,0,3,-3,1.2,2.8,-1.6,180,2,2,2
10650926,11,712,7,8,6,3,8,0,6,17,-11,8.3,13.2,-4.9,0,0,0,0
108bb1e1,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
10efd0e1,31,2615,29,30,21,1,1,1,47,40,7,41.1,35.8,5.3,0,0,0,0
11ced928,27,1513,16,17,8,10,2,0,19,24,-5,20.9,23.1,-2.2,0,0,0,0
11ff3d56,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
1232e1dc,36,2919,32,32,30,4,2,1,45,36,9,43.2,42.8,0.4,0,0,0,0
1251f42e,12,712,7,8,2,4,4,0,12,15,-3,9.5,17.5,-8.0,0,0,0,0
13203c45,22,1880,20,22,15,0,0,1,22,15,7,22.9,19.8,3.0,0,0,0,0
132bb875,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,0,0
13c44fc5,22,1920,21,22,19,0,3,2,47,28,19,35.6,27.9,7.8,0,0,0,0
1467af0d,22,1718,19,20,12,2,1,2,55,11,44,40.9,14.0,26.9,0,0,0,0
148e136f,29,2323,25,25,22,4,1,2,33,30,3,37.2,40.7,-3.3999999999999995,0,0,0,0
15285503,1,39,0,0,0,1,17,0,1,2,-1,0.1,1.8,-1.7,38,1,0,0
1598599e,14,965,10,11,6,3,14,0,10,21,-11,12.8,17.1,-4.3,0,0,0,0
15a21c79,3,108,1,1,1,2,7,2,3,1,2,1.5,2.1,-0.5,0,0,0,0
15e1afd5,15,1048,11,12,10,3,4,1,10,23,-13,13.6,15.7,-2.2,0,0,0,0
166a981d,7,617,6,7,6,0,5,1,6,8,-2,7.0,7.9,-0.9,0,0,0,0
16714a62,34,2921,32,32,32,2,2,1,32,37,-5,26.4,49.2,-22.8,0,0,0,0
167d5018,23,1524,16,16,16,7,13,1,21,33,-12,21.3,26.5,-5.1,0,0,0,0
176674ab,30,1595,17,17,10,13,5,2,21,23,-2,21.0,25.9,-4.9,0,0,0,0
17f29fb0,26,941,10,10,5,16,8,0,8,26,-18,10.5,21.1,-10.6,0,0,0,0
19cda00b,30,2111,23,26,10,4,3,2,59,17,42,51.8,20.5,31.3,0,0,0,0
1a248246,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
1a4b9094,29,1789,19,18,15,11,6,1,43,20,23,45.4,18.9,26.5,0,0,0,0
1a6f2a66,3,189,2,2,1,1,3,2,8,2,6,4.3,2.2,2.1,0,0,0,0
1a992676,30,1704,18,19,6,11,3,2,62,18,44,49.1,19.7,29.4,0,0,0,0
1ac3b888,33,2164,24,25,13,8,1,0,19,34,-15,24.1,33.5,-9.3,0,0,0,0
1ad8cb67,24,2115,23,24,23,0,2,0,23,43,-20,26.5,34.8,-8.2,0,0,0,0
1b82f8df,37,3283,36,37,34,0,0,1,51,47,4,49.3,42.5,6.8,0,0,0,0
1bc6135b,2,129,1,2,0,0,2,0,0,1,-1,1.3,2.0,-0.6,0,0,0,0
1c344204,32,2829,31,31,29,1,2,1,45,63,-18,35.6,50.7,-15.1,0,0,0,0
1d0900d4,35,3103,34,35,34,0,0,0,24,48,-24,38.9,43.3,-4.5,3103,35,35,34
1d2d5cc8,31,2704,30,31,29,0,0,2,65,37,28,63.1,33.3,29.7,2706,31,31,30
1e23a224,5,321,3,4,2,1,1,0,3,11,-8,4.1,5.7,-1.6,0,0,0,0
1e7aea56,0,0,0,0,0,0,34,0,0,0,0,0.0,0.0,0.0,0,0,0,0
1ec4e202,26,1369,15,16,1,10,1,0,15,26,-11,18.3,20.3,-2.0,0,0,0,0
1ec7e1c5,32,2836,31,32,30,0,0,0,23,45,-22,36.1,38.9,-2.8,0,0,0,0
1f713024,28,2462,27,27,26,1,5,1,32,50,-18,33.2,47.1,-13.9,0,0,0,0
1f8c7aa9,37,3161,35,36,30,1,0,1,25,46,-21,41.4,43.2,-1.8,0,0,0,0
1f9a3a04,3,257,2,3,2,0,8,2,4,4,0,3.6,3.8,-0.2,0,0,0,0
20094685,24,1378,15,14,10,10,11,2,31,16,15,30.5,14.4,16.2,0,0,0,0
20573d10,2,128,1,1,1,1,6,1,3,2,1,4.1,2.3,1.8,0,0,0,0
20c2c0e8,11,616,6,7,4,4,22,2,8,7,1,5.9,8.1,-2.2,0,0,0,0
20e73fac,37,3102,34,35,30,2,0,1,46,41,5,45.9,45.8,0.1,0,0,0,0
2174bc8d,30,2177,24,27,16,3,5,0,19,41,-22,22.7,36.0,-13.3,0,0,0,0
218bfaa2,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
2235f850,3,144,1,2,1,1,9,0,0,6,-6,0.6,2.7,-2.1,0,0,0,0
22721b88,27,2193,24,24,22,3,2,1,49,31,18,46.9,25.5,21.4,0,0,0,0
22a62523,3,76,0,1,0,2,7,1,1,1,0,0.6,1.5,-0.9,0,0,0,0
22bfb57e,5,246,2,2,1,3,15,0,0,1,-1,1.2,2.7,-1.5,0,0,0,0
22c77851,3,32,0,0,0,3,1,1,0,0,0,0.6,0.5,0.1,0,0,0,0
23b6ab66,1,90,1,1,1,0,4,0,0,3,-3,0.8,1.9,-1.2,0,0,0,0
23c63b7f,6,69,0,0,0,6,3,1,1,0,1,1.8,0.9,0.9,0,0,0,0
2434f24a,36,3240,36,36,36,0,1,1,53,45,8,49.8,40.8,9.0,3240,36,36,36
243f4a0b,21,1484,16,19,9,2,11,1,20,22,-2,20.0,19.6,0.4,0,0,0,0
247accfd,32,2778,30,31,29,1,3,1,32,33,-1,29.0,43.3,-14.3,0,0,0,0
24cedcb1,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
24eb7ed6,28,1543,17,16,8,12,7,1,16,13,3,17.3,19.4,-2.1,0,0,0,0
2515040a,8,566,6,6,5,2,5,1,3,5,-2,7.9,7.2,0.7,0,0,0,0
25444898,15,1127,12,13,8,2,0,1,19,21,-2,15.7,21.3,-5.5,0,0,0,0
26383ea5,3,270,3,3,3,0,31,0,4,5,-1,4.4,4.7,-0.3,270,3,3,3
26777636,1,8,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
2677a1de,24,1918,21,23,13,1,1,1,27,21,6,28.1,25.0,3.0,0,0,0,0
268c3cfc,3,64,0,1,0,2,15,0,0,2,-2,0.3,1.6,-1.3,0,0,0,0
26975a92,19,1652,18,19,18,0,0,1,21,22,-1,24.8,20.2,4.6,1653,19,19,18
275e2c51,28,2470,27,28,26,0,8,0,30,44,-14,33.2,35.4,-2.1,0,0,0,0
276cce2e,21,1721,19,19,16,2,10,1,25,23,2,19.1,23.6,-4.5,0,0,0,0
28a65a2c,4,305,3,3,3,1,32,0,3,6,-3,3.7,6.8,-3.1,304,4,3,3
29d8ad3f,15,1291,14,15,14,0,0,2,28,13,15,22.1,15.3,6.8,0,0,0,0
2b16cb1a,31,2262,25,26,6,5,2,4,43,33,10,37.6,31.4,6.2,0,0,0,0
2b622f01,5,76,0,0,0,5,6,2,3,1,2,2.7,0.4,2.3,0,0,0,0
2b9b37b2,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
2b9fdeea,35,2950,32,35,19,0,0,2,72,41,31,64.9,34.7,30.2,0,0,0,0
2bae5658,28,2009,22,23,11,5,0,0,23,41,-18,24.1,39.4,-15.3,0,0,0,0
2d22cea7,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
2e0367a6,31,2290,25,26,14,5,1,1,35,46,-11,29.3,44.5,-15.2,0,0,0,0
2e52206e,24,1407,15,14,10,10,5,1,20,32,-12,16.8,28.0,-11.2,0,0,0,0
2f798b41,8,499,5,6,4,2,18,2,10,4,6,12.0,4.2,7.8,0,0,0,0
2f8f43f3,20,1109,12,11,8,9,9,0,10,22,-12,15.7,15.4,0.3,0,0,0,0
2f965a72,34,3060,34,34,34,0,3,2,101,25,76,79.5,29.8,49.7,3060,34,34,34
2fa2a875,38,3420,38,38,38,0,0,1,36,33,3,42.6,39.0,3.6,3420,38,38,38
3010aefb,29,1587,17,17,5,12,3,1,17,32,-15,16.3,25.8,-9.5,0,0,0,0
30395d3b,29,1648,18,18,4,11,6,1,28,26,2,22.9,24.4,-1.5,0,0,0,0
3067cbef,12,944,10,10,9,2,11,1,12,20,-8,10.3,15.2,-4.9,0,0,0,0
3071a619,35,2834,31,33,20,2,0,0,29,58,-29,33.1,58.9,-25.9,0,0,0,0
31377e38,4,193,2,2,0,2,1,0,4,6,-2,2.1,2.7,-0.6,0,0,0,0
31bbb7e2,25,1656,18,17,15,8,7,0,13,38,-25,18.1,33.1,-15.0,0,0,0,0
321a71a7,29,2534,28,29,27,0,2,1,43,40,3,38.9,37.9,1.0,0,0,0,0
3250c6cd,5,271,3,4,0,1,4,1,2,3,-1,3.0,3.0,0.0,0,0,0,0
346c15cc,3,105,1,1,0,2,2,0,0,3,-3,1.2,2.0,-0.7,0,0,0,0
34cfec6b,12,610,6,7,4,5,13,1,7,7,0,5.0,6.8,-1.8,0,0,0,0
34e38ddf,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
35c5f9b1,16,985,10,11,5,5,4,1,10,5,5,12.0,9.5,2.5,0,0,0,0
3681cfff,34,2957,32,34,32,0,0,0,29,52,-23,33.0,45.5,-12.5,0,0,0,0
375622c5,24,638,7,4,2,20,11,2,19,10,9,13.4,6.9,6.5,0,0,0,0
3767b3b7,35,3146,35,35,34,0,1,0,36,62,-26,34.1,52.9,-18.8,0,0,0,0
378825c7,29,2342,26,26,22,3,2,1,33,33,0,35.0,35.8,-0.8,0,0,0,0
380a15e2,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
3814120d,19,1691,18,19,18,0,14,0,20,32,-12,20.2,27.9,-7.8,1692,19,19,18
392d98fc,37,1867,20,18,4,19,1,1,16,17,-1,16.2,28.9,-12.7,0,0,0,0
3a229338,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
3acddfdd,10,426,4,5,0,5,9,2,7,4,3,7.1,3.8,3.3,0,0,0,0
3befc2b6,25,1520,16,18,10,7,5,1,17,14,3,18.4,14.4,4.0,0,0,0,0
3cefcaef,27,2122,23,24,21,3,5,1,48,33,15,39.3,24.6,14.7,0,0,0,0
3dd738a1,31,2459,27,27,25,4,3,1,30,20,10,32.2,25.4,6.8,0,0,0,0
3e016e5a,11,357,4,3,1,8,8,1,7,5,2,5.4,4.9,0.5,0,0,0,0
3e092724,16,951,10,10,10,6,0,1,21,16,5,13.5,15.1,-1.5,0,0,0,0
3e87d087,1,34,0,0,0,1,3,3,0,0,0,0.4,0.1,0.3,0,0,0,0
3eaf8817,14,1184,13,14,8,0,0,0,17,29,-12,14.7,20.8,-6.2,0,0,0,0
3f5b4635,32,2635,29,29,28,3,5,1,26,26,0,32.0,31.4,0.6,0,0,0,0
3f944dad,1,16,0,0,0,1,0,0,0,0,0,0.2,0.1,0.0,0,0,0,0
403f5d20,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
41e7ef1c,20,1704,18,19,16,1,10,2,48,14,34,39.1,17.5,21.6,0,0,0,0
42eaa028,18,998,11,12,4,6,6,1,11,10,1,10.5,11.4,-0.8,0,0,0,0
42fd9c7f,28,2168,24,25,19,3,4,5,63,22,41,53.5,23.8,29.7,0,0,0,0
4315f30d,21,1322,14,13,11,8,11,1,19,18,1,17.7,19.1,-1.3,0,0,0,0
43750e5d,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
43e7a164,28,2520,28,28,28,0,0,1,20,33,-13,30.4,31.7,-1.4,0,0,0,0
446aa6e1,20,1715,19,18,17,2,16,0,10,27,-17,17.1,26.9,-9.8,0,0,0,0
44f8c299,26,1943,21,24,13,2,3,1,25,37,-12,24.9,25.6,-0.7,0,0,0,0
45076ff8,13,466,5,4,1,9,8,1,6,2,4,8.0,4.4,3.6,0,0,0,0
450e277f,24,1966,21,22,20,2,10,1,24,26,-2,26.5,25.8,0.7,0,0,0,0
45e17712,16,1239,13,13,12,3,2,0,12,24,-12,12.6,19.5,-6.9,0,0,0,0
4657faba,3,89,1,1,0,2,0,0,1,0,1,2.0,0.7,1.3,0,0,0,0
468fdbad,36,3025,33,36,17,0,0,0,32,60,-28,38.3,53.0,-14.7,0,0,0,0
46d50339,15,1174,13,13,12,2,2,1,17,20,-3,17.7,17.7,0.0,0,0,0,0
46faabfa,30,849,9,6,2,24,3,0,9,23,-14,9.6,17.4,-7.8,0,0,0,0
4749367a,5,253,2,3,2,2,0,0,4,7,-3,4.5,4.1,0.5,0,0,0,0
477e50ce,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
47c2e669,3,142,1,1,1,2,4,0,2,5,-3,1.6,4.5,-2.8,0,0,0,0
4887118d,3,31,0,0,0,3,2,2,2,0,2,0.6,0.1,0.4,0,0,0,0
48b28bfd,35,3006,33,35,30,0,0,1,41,58,-17,41.1,52.3,-11.3,0,0,0,0
4914ed4a,25,2077,23,23,19,2,1,1,29,25,4,33.8,30.2,3.5,0,0,0,0
4a57580c,30,1763,19,21,7,9,1,1,28,28,0,27.9,27.0,0.9,0,0,0,0
4b96c347,29,1529,17,16,3,13,0,1,19,28,-9,21.7,21.5,0.2,0,0,0,0
4be0b467,16,931,10,11,3,5,2,1,10,18,-8,11.8,16.9,-5.1,0,0,0,0
4bf69118,1,90,1,1,1,0,8,3,2,1,1,0.5,1.5,-1.0,0,0,0,0
4c2b7ace,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
4c5b714f,27,2153,23,25,19,2,2,2,60,30,30,42.2,28.0,14.2,0,0,0,0
4c700f46,28,2315,25,25,24,3,1,1,34,27,7,35.2,29.3,5.8,0,0,0,0
4d1666ff,18,1589,17,17,17,1,2,1,31,19,12,25.3,19.9,5.4,0,0,0,0
4d3e9033,4,360,4,4,4,0,34,1,9,6,3,5.7,4.9,0.8,360,4,4,4
4db2157a,26,2058,22,23,18,3,6,1,33,27,6,33.6,33.8,-0.2,0,0,0,0
4dbd0916,30,2378,26,27,19,3,0,2,59,32,27,46.8,32.2,14.6,0,0,0,0
4df04a86,1,1,0,0,0,1,4,3,0,0,0,0.0,0.0,0.0,0,0,0,0
4e0afc5d,29,2415,26,27,25,2,2,1,41,37,4,37.8,34.1,3.6,0,0,0,0
4e7bfc23,21,860,9,9,1,12,8,1,15,22,-7,11.4,15.5,-4.2,0,0,0,0
4e7d66f8,38,3298,36,38,34,0,0,0,31,71,-40,38.3,67.4,-29.0,0,0,0,0
4e7db402,38,3420,38,38,38,0,0,0,38,54,-16,45.5,52.1,-6.6,3420,38,38,38
4f093689,6,114,1,0,0,6,6,0,3,3,0,2.5,1.9,0.6,0,0,0,0
4f255115,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
5046b7d4,26,1662,18,19,8,7,5,1,21,28,-7,22.4,27.6,-5.2,0,0,0,0
506662d6,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
509a4ccb,23,1473,16,19,3,4,2,2,36,20,16,22.1,22.5,-0.5,0,0,0,0
514270e8,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
5148dcc5,25,1672,18,19,12,6,0,0,23,34,-11,23.3,31.2,-7.9,0,0,0,0
516dc25b,22,1044,11,11,5,11,11,1,13,12,1,16.7,15.6,1.1,0,0,0,0
51a3caf1,4,349,3,4,3,0,4,2,6,3,3,5.9,4.9,1.0,0,0,0,0
51c30111,19,1565,17,18,14,1,2,1,25,16,9,25.7,19.1,6.6,0,0,0,0
51fa3fed,2,48,0,0,0,2,3,0,0,0,0,0.4,0.1,0.3,0,0,0,0
527f063d,32,2581,28,30,20,2,0,2,93,21,72,66.4,24.0,42.5,0,0,0,0
52f0a066,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
53283127,23,808,9,7,4,16,13,1,12,18,-6,10.9,12.0,-1.1,0,0,0,0
535b0343,15,611,6,4,2,11,15,1,7,16,-9,8.0,11.3,-3.3,0,0,0,0
54131505,4,162,1,1,1,3,7,0,0,4,-4,0.9,3.8,-2.9,0,0,0,0
542cc80f,37,3062,34,34,30,3,0,1,32,31,1,37.3,35.6,1.7,0,0,0,0
562ece0c,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,0,0
563fcd6b,3,82,0,1,0,2,0,0,1,1,0,0.8,2.0,-1.2,0,0,0,0
5693aa98,1,7,0,0,0,1,6,1,0,0,0,0.0,0.1,0.0,0,0,0,0
56b52c4e,5,96,1,0,0,5,4,2,1,0,1,0.5,1.7,-1.2,0,0,0,0
56ec5c1b,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
56f7a928,27,1569,17,18,11,9,5,2,37,17,20,26.8,21.7,5.0,0,0,0,0
574aa9ec,2,155,1,1,1,1,5,0,0,2,-2,1.2,2.6,-1.4,0,0,0,0
57c433c8,13,778,8,7,3,6,0,1,10,6,4,11.8,11.4,0.4,0,0,0,0
57e3f0c7,36,2841,31,31,23,5,2,0,33,50,-17,30.4,42.5,-12.1,0,0,0,0
57ef0d97,19,1154,12,14,4,5,2,2,27,8,19,24.7,10.6,14.2,0,0,0,0
58ae47b2,31,2347,26,28,15,3,0,2,57,34,23,55.8,26.9,28.9,0,0,0,0
